Record ID,Authors,Title,Publication,Volume,Issue,Pages,DOI,Abstract,URL,Publication Type,Year
4798,F. Grossbechler,Propagation of rust resistant poplars,Australian Parks and Recreation,Not found,Not found,Not found,Not found,Not found,Not found,Article,1978
4790,"G.A. Grozdits, G. Chauret",The distribution and form of deformation in transversely compressed wood,"Report, Eastern Forest Products Laboratory, Canada",Not found,No. OPX204E,4 - 47,Not found,Not found,Not found,Article,1978
4791,"L.F. Hanks, R.L. Brisbin",Lumber grade yields for graded aspen [Populus tremuloides] logs and trees,"Research Paper, Northeastern Forest Experiment Station, USDA Forest Service",Not found,No. NE-423,2 - 13,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5792&context=aspen_bib,Article,1978
4792,"D.W. Hann, B.B. Bare",Comprehensive tree volume equations for major species of New Mexico and Arizona. I. Results and methodology. II. Tables for unforked trees,"Research Paper, Intermountain Forest and Range Experiment Station, USDA Forest Service",Not found,No. INT-209 /No. INT-210,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5791&context=aspen_bib,Article,1978
4793,"J.W. Hanover, B.W. Wood, J.W. Hart, J.C. Brissette, D.I. Dickmann, T.J. Stadt, W.A. Lemmien, G. Kowalewski, P.E. Pope",Accelerated growth of hardwood seedlings,"Central Hardwood Forest Conference II: Proceedings of a meeting held at Purdue University at West Lafayette, Indiana 47907. November 14-16, 1978",Not found,Not found,370 - 388,Not found,Not found,Not found,Contribution to Book,1978
4794,V.L. Harms,A Botanical Inventory of the Cluff Lake Area Northwestern Saskatchewan Canada,Musk Ox,Not found,22,31 - 60,Not found,Not found,Not found,Article,1978
4786,J.H. Hart,Influence of resin on the growth of some wood decay fungi,Proceedings of the American Phytopathological Society,4,Not found,Not found,Not found,Not found,Not found,Contribution to Book,1978
7096,Jan A. Henderson,Environmental and Successional Relations of Aspen Communities in Central and Northern Utah,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8099&context=aspen_bib,Article,1978
4788,"Thomas E. Hinds, H. Laurent",Common aspen diseases found in Alaska,Plant Disease Reporter,62,11,972 - 975,Not found,Not found,Not found,Article,1978
4789,"R.W. Hoffman, C.E. Braun",Characteristics and Status of Ruffed Grouse Bonasa-Umbellus and Blue Grouse Dendragapus-Obscurus in Colorado USA,Western Birds,9,3,121 - 126,Not found,Not found,Not found,Article,1978
4783,R.A. Horn,Morphology of pulp fiber from hardwoods and influence on paper strength,"USDA Forest Service Research Paper, Forest Products Laboratory, Madison",Not found,No.FPL 312,Not found,Not found,Not found,Not found,Article,1978
4784,"K. Hunt, J.T. Basham, J.A. Kemperman",Kraft-pulping evaluation of decayed trembling aspen (Populus tremuloides) from Ontario,Canadian Journal of Forest Research,8,2,181 - 187,Not found,Not found,Not found,Article,1978
4785,"J.C. Inman, G.R. Parker",Decomposition and Heavy Metal Dynamics of Forest Litter in Northwestern Indiana USA,Environmental Pollution,17,1,39 - 52,Not found,Not found,Not found,Article,1978
4780,"W.G.H. Ives, J.A. Muldrew",Preliminary evaluations of the effectiveness of nucleopolyhedrosis virus sprays to control the forest tent caterpillar in Alberta,"Information Report, Northern Forest Research Centre, Canada",Not found,No. NOR-X-204,Not found,Not found,Not found,Not found,Article,1978
4781,"T.D.W. James, D.W. Smith",Seasonal Changes in the Caloric Value of the Leaves and Twigs of Populus-Tremuloides,Canadian Journal of Botany,56,15,Not found,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/b78-216,Article,1978
4782,"T.D.W. James, D.W. Smith",Seasonal changes in the major ash constituents of leaves and some woody components of trembling aspen and red osier dogwood,Canadian Journal of Botany,56,15,1798 - 1803,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/b78-215,Article,1978
4779,"R.A. Janke, D. McKaig, R. Raymond",Comparison of presettlement and modern upland boreal forests on Isle Royale National Park,Forest Science,24,1,115 - 121,Not found,Not found,Not found,Article,1978
4776,Richard A. Jaynes,A hydrologic model of aspen-conifer succession in the western United States,"Intermountain Forest and Range Experiment Station, Ogden, Utah",Not found,USDA Forest Service Research Paper INT-213,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5777&context=aspen_bib,Article,1978
7122,Robert F. Jones,A Firm Stand For The Quaking Aspen,Sports Illustrated,48,5,"35 - 36, 41",Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8123&context=aspen_bib,Popular Press,1978
4777,"J. Juzwik, W.T. Nishijima, T.E. Hinds",Survey of Aspen Cankers in Colorado USA,Plant Disease Reporter,62,10,906 - 910,Not found,Not found,Not found,Article,1978
4778,"C.T. Keith, C.I. Change",Properties of heat-darkened wood. 1. Hygroscopic properties,"Report, Eastern Forest Products Laboratory, Canada",Not found,No. OPX213E,3 - 20,Not found,Not found,Not found,Article,1978
4773,Jerry A. Kemperman,Sucker-root relationships in aspen,"Forest Research Note, Ministry of Natural Resources, Ontario",Not found,12,Not found,Not found,Not found,Not found,Article,1978
4774,"Jerry A. Kemperman, S. Navratil, J.T. Basham",Preliminary assessment of defect variation among aspen clones in northern Ontario,"Forest Research Report, Ministry of Natural Resources, Ontario",Not found,104,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5772&context=aspen_bib,Article,1978
4772,"W.P. Kemp, G.A. Simmons",The influence of stand factors on parasitism of spruce budworm eggs by Trichogramma minutum,Environmental Entomology,7,5,685 - 688,Not found,Not found,Not found,Article,1978
4775,D. Keran,Nest Site Selection by the Broad-Winged Hawk Buteo-Platypterus in North Central Minnesota and Wisconsin USA,Raptor Research,12,1-2,Not found,Not found,Not found,Not found,Article,1978
4765,"D. King, O.L. Loucks",The Theory of Tree Bole and Branch Form,Radiation and Environmental Biophysics,15,2,141 - 166,Not found,Not found,Not found,Article,1978
4766,"G.A. LaBonte, R.W. Nash",Cleaning and weeding paper birch - a 24-year case history,Journal of Forestry,76,4,223 - 225,Not found,Not found,http://www.ingentaconnect.com/contentone/saf/jof/1978/00000076/00000004/art00012,Article,1978
4767,"J.P. Lindsey, R.L. Gilbertson",Basidiomycetes that decay aspen in North America,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Book,1978
4768,"R.M. Loomis, P.J. Roussopoulos",Estimating aspen crown fuels in northeastern Minnesota,"Research Paper, North Central Forest Experiment Station, USDA Forest Service",Not found,No. NC-156,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5767&context=aspen_bib,Article,1978
4769,"J.D. Lousier, D. Parkinson",Chemical element dynamics in decomposing leaf litter,Canadian Journal of Botany,56,21,2795 - 2812,Not found,Not found,Not found,Article,1978
7097,"Philip O. Lowe, Peter F. Ffolliott, John H. Dieterich, David R. Patton",Determining Potential Wildlife Benefits from Wildfire in Arizona Ponderosa Pine Forests,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8098&context=aspen_bib,Report,1978
4770,"A.L. Lundgren, J.T. Hahn",The extent and characteristics of low productivity aspen areas in Wisconsin,"General-Technical-Report,-North-Central-Forest-Experiment-Station,-USDA-Forest-Service",Not found,No. NC-45,2 - 24,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5765&context=aspen_bib,Article,1978
4771,J.F.G. Mackay,Drying trembling aspen lumber in direct-fired kilns,Forest Products Journal,28,1,Not found,Not found,Not found,Not found,Article,1978
4758,"D.A. MacLean, R.W. Wein",Weight loss and nutrient changes in decomposing litter and forest floor material in New Brunswick forest stands,Canadian Journal of Botany,56,21,2730 - 2749,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/b78-326,Article,1978
4759,"J.F. Mathews, J.M. Pepper",Steam treatment of aspen poplar to increase digestibility for ruminants,Canadian Journal of Animal Science,58,3,521 - 523,Not found,Not found,Not found,Article,1978
4760,S.J. Maxson,Spring Home Range and Habitat Use by Female Ruffed Grouse,Journal of Wildlife Management,42,1,61 - 71,Not found,Not found,Not found,Article,1978
4761,G. Merriam,Changes in Aspen Parkland Habitats Bordering Alberta Sloughs,Canadian Field Naturalist,92,2,109 - 122,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5760&context=aspen_bib,Article,1978
4762,A.J. Mia,Transmission and Scanning Electron Microscopic Studies of Tension Wood Fibers Using Freeze Etching and Freeze Drying Techniques,Texas Journal of Science,30,4,333 - 336,Not found,Not found,Not found,Article,1978
4763,"D.H. Mitchel, A.H. Smith",Notes on Colorado USA Fungi Part 3 New and Interesting Mushrooms From the Aspen Zone,Mycologia,70,5,1040 - 1063,Not found,Not found,Not found,Article,1978
4764,M.J. Mitchell,Vertical and horizontal distributions of oribatid mites (Acari: Cryptostigmata) in an aspen woodland soil,Ecology,59,3,516 - 525,Not found,Not found,Not found,Article,1978
4747,"L.F. Ohmann, H.O. Batzer, R.R. Buech, D.C. Lothner, D.A. Perala, A.L. Schipper, Jr, E.S. Verry","Some harvest options and their consequences for the aspen, birch and associated conifer forest types of the Lake States","North Central Forest Experiment Station, St. Paul, Minn.",Not found,USDA Forest Service General Technical Report NC-48,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5756&context=aspen_bib,Article,1978
4748,"O.A. Okafo, J.W. Hanover",Comparative photosynthesis and respiration of trembling and bigtooth aspens in relation to growth and development,Forest Science,24,1,103 - 109,Not found,Not found,Not found,Article,1978
4749,"O.A. Okafo, J.W. Hanover",Two-year performance of barerooted and containerized trembling and bigtooth aspen seedlings,Tree Planters' Notes,29,2,24 - 28,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5754&context=aspen_bib,Article,1978
4750,"Obinani A. Okafo, James W. Hanover",Comparative photosynthesis and respiration of trembling and bigtooth aspens in relation to growth and development,Forest Science,24,1,103 - 109,Not found,Not found,Not found,Article,1978
7136,"Jeffrey T. Olson, Allen L. Lundgreen, Dietmar Rose","Equations For Estimating Stand Establishment, Release, and Thinning Costs in the Lake States",Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8127&context=aspen_bib,Report,1978
4751,"J.T. Olson, A.L. Lundgren",Converting partially-stocked aspen stands to fully-stocked stands in the Lake States: an economic analysis,"General Technical Report, North Central Forest Experiment Station, USDA Forest Service",Not found,No. NC-47,2 - 8,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5752&context=aspen_bib,Article,1978
4752,"G.R. Parker, L.D. Morton",The estimation of winter forage and its use by moose on clearcuts in northcentral Newfoundland,Journal of Range Management,31,4,300 - 304,Not found,Not found,Not found,Article,1978
4753,"J.M. Pepper, R.W. Fleming",Lignin and Related Compounds Part 5 the Hydrogenolysis of Aspen Wood Lignin Using Rhodium on Charcoal as Catalyst,Canadian Journal of Chemistry,56,7,896 - 898,Not found,Not found,Not found,Article,1978
7447,Donald A. Perala,Aspen Sucker Production and Growth From Outplanted Root Cuttings,Not found,Not found,Not found,1 - 4,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8501&context=aspen_bib,Article,1978
4754,Donald A. Perala,"Sucker production, survival, and growth on outplanted long and short aspen root cuttings of different diameters","North Central Forest Experiment Station, St. Paul, Minn.",Not found,USDA Forest Service Research Note NC-241,Not found,Not found,Not found,Not found,Article,1978
4755,Donald A. Perala,Thinning strategies for aspen [Populus tremuloides in the Lake States]: a prediction model,"Research Paper, North Central Forest Experiment Station, USDA Forest Service",Not found,No. NC-161,2 - 19,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5748&context=aspen_bib,Article,1978
4756,T.D. Pizzolato,A tannic acid-ferric chloride-toluidine blue stain for wood amyloplasts embedded in epoxy resin,Forest Science,24,1,49 - 51,Not found,Not found,Not found,Article,1978
4757,"D.G. Raveling, D.W. Warner",Geographic Variation of Yellow Warblers Killed at a Television Tower,Auk,95,1,73 - 79,Not found,Not found,Not found,Article,1978
4743,A. Retnakaran,Conditioned feeding preference in the forest tent caterpillar,Bi-monthly Research Notes,34,5,Not found,Not found,Not found,Not found,Article,1978
4744,J. Rice,Ecological Relationships of Two Interspecifically Territorial Vireos,Ecology,59,3,526 - 538,Not found,Not found,http://www.jstor.org/stable/info/1936583,Article,1978
4745,Brent W. Ritchie,"Ecology of moose in Fremont County, Idaho","Department of Fish and Game. Boise, ID",Not found,Wildlife Bulletin No. 7,Not found,Not found,Not found,Not found,Article,1978
4746,R.D. Rudolph,Seed yield and quality in Populus tremuloides following pollination with gamma-irradiated pollen,Canadian Journal of Botany,56,23,2967 - 2972,Not found,Not found,Not found,Article,1978
4737,"Doris A. Rusch, William G. Reeder",Population ecology of Alberta red squirrels,Ecology,59,2,400 - 420,Not found,Not found,Not found,Article,1978
4738,George A. Schier,"Root suckering in young aspen, girdled, defoliated, and decapitated at various seasons",Proceedings Fifth North American Forest Biology Workshop,Not found,Not found,259 - 267,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5740&context=aspen_bib,Contribution to Book,1978
4739,George A. Schier,Variation in suckering capacity among and within lateral roots of an aspen clone,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5739&context=aspen_bib,Report,1978
4740,George A. Schier,Vegetative propagation of Rocky Mountain aspen,"USDA Forest Service General Technical Report, Intermountain Forest and Range Experiment Station",Not found,No. INT-44,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5738&context=aspen_bib,Article,1978
